judul,teks,link-href,label
[SALAH] Foto Jokowi dan Ma’ruf Amin Menjenguk Ade Armando,"Hasil Periksa Fakta Khairunnisa A. Foto hasil suntingan. Faktanya, foto tersebut merupakan foto Jokowi dan Jusuf Kalla yang menjenguk SBY pada tahun 2018 lalu. Selengkapnya […]",https://turnbackhoax.id/2022/04/19/salah-foto-jokowi-dan-maruf-amin-menjenguk-ade-armando/,0
[SALAH] Jokowi Mengatakan Revolusi Mental Akan Gagal Kalau Agama Tidak Dipisahkan dari Politik,"Hasil periksa fakta Evarizma Zahra. Informasi yang salah. Foto meme yang mengutip Jokowi berkata demikian merupakan hasil edit, bukan perkataan asli dari Jokowi. ===== KATEGORI: […]",https://turnbackhoax.id/2022/04/17/salah-jokowi-mengatakan-revolusi-mental-akan-gagal-kalau-agama-tidak-dipisahkan-dari-politik/,0
[SALAH] Gambar Tangkapan Layar Artikel Detik.com “Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat”,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut telah disunting pada bagian judul. Faktanya, judul artikel yang asli adalah “Suara Sanggahan […]",https://turnbackhoax.id/2022/04/08/salah-gambar-tangkapan-layar-artikel-detik-com-jokowi-saya-tidak-berminat-tiga-periode-kecuali-dipaksa-rakyat/,0
[SALAH] Foto Presiden Jokowi Memberikan Minyak Goreng kepada Pebalap MotoGP Miguel Oliveira,"Hasil Periksa Fakta Khairunnisa A. Foto hasil suntingan. Faktanya, foto asli menunjukkan Presiden Jokowi yang menyerahkan trofi MotoGP kepada Miguel Oliveira yang memenangkan putaran Grand […]",https://turnbackhoax.id/2022/03/26/salah-foto-presiden-jokowi-memberikan-minyak-goreng-kepada-pebalap-motogp-miguel-oliveira/,0
[SALAH] Judul Artikel merdeka.com “Ma’ruf amin : Ekonomi meroket jika Presiden Jokowi 3 periode”,"Hasil Periksa Fakta Khairunnisa A. Judul artikel hasil suntingan. Faktanya, pihak redaksi merdeka.com telah menegaskan bahwa pihaknya tidak pernah memuat artikel dengan judul tersebut. Judul […]",https://turnbackhoax.id/2022/03/24/salah-judul-artikel-merdeka-com-maruf-amin-ekonomi-meroket-jika-presiden-jokowi-3-periode/,0
[SALAH] Gambar ” Jokowi menghadang tank sendirian di kerusuhan ukraina”,"BUKAN Presiden Jokowi dan BUKAN di Ukraina. Foto itu adalah foto pengunjuk rasa Tank Man di lapangan Tiananmen, Beijing pada tanggal 5 Juni 1989. Sementara […]",https://turnbackhoax.id/2022/03/21/salah-gambar-jokowi-menghadang-tank-sendirian-di-kerusuhan-ukraina/,0
"[SALAH] Gambar Tangkapan Layar Artikel Liputan6 “Tertangkap Warga, Maling Motor Ini Mengaku Seorang CEBONG Pendukung Jokowi”","Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut telah disunting pada bagian judul. Faktanya, judul artikel yang asli adalah “Tertangkap Warga, […]",https://turnbackhoax.id/2022/03/20/salah-gambar-tangkapan-layar-artikel-liputan6-tertangkap-warga-maling-motor-ini-mengaku-seorang-cebong-pendukung-jokowi/,0
[SALAH] Presiden Putin Peringati Jokowi Agar Tidak Ikut Campur Masalah Rusia dengan Ukraina,"Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Faktanya, dalam pidatonya terkait konflik dengan Ukraina, Presiden Putin tidak ada memperingati Indonesia secara khusus agar […]",https://turnbackhoax.id/2022/03/10/salah-presiden-putin-peringati-jokowi-agar-tidak-ikut-campur-masalah-rusia-dengan-ukraina/,0
[SALAH] Jokowi Melarang Umat Islam Berkerumun di Masjid Apalagi Saat Idul Fitri,"Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Video yang beredar ditambahi narasi untuk memelintir konteks. Faktanya, video yang dibagikan adalah acara Perayaan Natal Nasional […]",https://turnbackhoax.id/2022/03/09/salah-jokowi-melarang-umat-islam-berkerumun-di-masjid-apalagi-saat-idul-fitri/,0
[SALAH] Video “Detik Detik Presiden Jokowi Tiba Kunjungi Kelahiran Baby Ameena”,Presiden Jokowi tidak mengunjungi anak Atta Halilintar. Video itu merupakan gabungan potongan video ketika Ketua MPR RI Bambang Soesatyo menjenguk Ameena anak Atta pada Februari […],https://turnbackhoax.id/2022/03/08/salah-video-detik-detik-presiden-jokowi-tiba-kunjungi-kelahiran-baby-ameena/,0
[SALAH] Video “Jokowi bebaskan H R S dan langsung dibawa ke istana untuk dilantik jadi Menag gantikan Yaqut”,"Sampai saat ini Menteri Agama masih Yaqut Cholil Qoumas. Selain itu, foto thumbnail di video itu adalah hasil editan dari foto ketika Presiden Joko Widodo […]",https://turnbackhoax.id/2022/03/08/salah-video-jokowi-bebaskan-h-r-s-dan-langsung-dibawa-ke-istana-untuk-dilantik-jadi-menag-gantikan-yaqut/,0
[SALAH] Jokowi dan Sejumlah Menteri Berkumpul Tanpa Menggunakan Masker,Hasil periksa fakta Riza Dwi (Anggota Tim Kalimasada) Klaim terkait presiden dan sejumlah menteri berkumpul tanpa masker tersebut salah. Diketahui video tersebut terjadi saat rapat […],https://turnbackhoax.id/2022/03/04/salah-jokowi-dan-sejumlah-menteri-berkumpul-tanpa-menggunakan-masker/,0
[SALAH] Foto Tangkapan Layar Berita Detikcom “Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat”,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Faktanya, judul sebenarnya dari berita Detikcom itu adalah “Suara Sanggahan Saat Foto Jokowi […]",https://turnbackhoax.id/2022/02/27/salah-foto-tangkapan-layar-berita-detikcom-jokowi-saya-tidak-berminat-tiga-periode-kecuali-dipaksa-rakyat/,0
[SALAH] Artikel berjudul “Jokowi: saya tidak berminat tiga periode kecuali dipaksa rakyat”,Judul hasil suntingan atau EDITAN. Judul asli artikel itu adalah “Jokowi Sebut Dirinya Tidak Berminat Jadi Presiden Tiga Periode”. Artikel ini terbit di situs JawaPos.com pada […],https://turnbackhoax.id/2022/02/27/salah-artikel-berjudul-jokowi-saya-tidak-berminat-tiga-periode-kecuali-dipaksa-rakyat/,0
[SALAH] Video “berkat pendekatan Jokowi Rusia akhirnya menarik pasukannya dari perbatasan Ukraina.”,"Hasil Periksa Fakta Khairunnisa Andini. Faktanya, video tersebut merupakan gabungan dari video kunjungan Presiden Jokowi ke Sochi, Rusia, pada tahun 2016 dan video kedatangan Jokowi […]",https://turnbackhoax.id/2022/02/23/salah-video-berkat-pendekatan-jokowi-rusia-akhirnya-menarik-pasukannya-dari-perbatasan-ukraina/,0
[SALAH] Video Jokowi Mengatakan Berminat Menjadi Presiden 3 Periode,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Video tersebut tidak benar. Faktanya, video tersebut merupakan editan dan dalam video asli Jokowi tidak […]",https://turnbackhoax.id/2022/02/23/salah-video-jokowi-mengatakan-berminat-menjadi-presiden-3-periode/,0
"[SALAH]: Pilpres 2024 Dibatalkan Rakyat, Jokowi Kembali Diangkat Jadi Presiden","Informasi yang keliru, sampai saat ini tidak ditemukan informasi valid terkait pembatalan Pilpres 2024 dan Jokowi kembali dilantik menjadi presiden untuk periode ketiga. ====== [KATEGORI]: […]",https://turnbackhoax.id/2022/02/16/salah-pilpres-2024-dibatalkan-rakyat-jokowi-kembali-diangkat-jadi-presiden/,0
"[SALAH] “HARI RAYA IMLEK, HADIR & BERKERUMUN TANPA PROKES sdh diCONTOHkan oleh Jokowi”","Ketiga foto yang disebarkan tersebut adalah saat Jokowi hadir pada perayaan Imlek 30 Januari 2020, sebelum Covid-19 menjadi pandemi global dan resmi diumumkan masuk ke […]",https://turnbackhoax.id/2022/02/02/salah-hari-raya-imlek-hadir-berkerumun-tanpa-prokes-sdh-dicontohkan-oleh-jokowi/,0
"[SALAH] Artikel “Anies Baswedan Sindir Presiden Jokowi, Sebut Jangan Asal Kerja, Kerja, Kerja, Tanpa Gagasan. Harusnya Gragas, Gragas, Gragas Tanpa Kemaluan”","Hasil periksa fakta Arief Putra Ramadhan. Teks yang disunting atau diedit. Judul asli dari artikel tersebut adalah “Anies Baswedan Sindir Presiden Jokowi, Sebut Jangan Asal […]",https://turnbackhoax.id/2022/01/29/salah-artikel-anies-baswedan-sindir-presiden-jokowi-sebut-jangan-asal-kerja-kerja-kerja-tanpa-gagasan-harusnya-gragas-gragas-gragas-tanpa-kemaluan/,0
"[SALAH] Gambar Presiden Jokowi di Headline Berita CNN “Kejar Biawak, Pria Terjebak di Gorong-gorong”","Hasil Periksa Fakta Ani Nur MR Hasil Editan. Gambar aslinya dalam headline berita CNN tersebut tampak pakaian berwarna merah, milik seorang pria yang terjebak di […]",https://turnbackhoax.id/2022/01/19/salah-gambar-presiden-jokowi-di-headline-berita-cnn-kejar-biawak-pria-terjebak-di-gorong-gorong/,0
[SALAH] Foto Jokowi saat Kelulusan,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Foto tersebut telah disunting pada bagian wajah. Faktanya, foto yang asli merupakan foto saat acara […]",https://turnbackhoax.id/2021/12/26/salah-foto-jokowi-saat-kelulusan/,0
[SALAH] “KETUA UMUM PDIP MEREKUMENDASIKAN GANJAR MAJU CAPRES 2024 . . UDAH DI PASTIKAN GANJAR PRANOWO PENERUS JOKOWI”,Pihak PDIP belum memutuskan mengenai capres 2024. Sekretaris Jenderal DPP PDI Perjuangan (PDIP) Hasto Kristiyanto pada Senin (1/11/2021) menegaskan bahwa tahapan pemilu belum ditetapkan. Hasto […],https://turnbackhoax.id/2021/12/13/salah-ketua-umum-pdip-merekumendasikan-ganjar-maju-capres-2024-udah-di-pastikan-ganjar-pranowo-penerus-jokowi/,0
[SALAH] Video “BERITA TERKINI ~ MPUS!! SRIMUL M4L4H BERKHI4N4T ~ NEWS VIRAL KPK JOKOWI”,"Isi video tidak sesuai dengan klaim pada judul dan narasi thumbnails. Adapun, isi video berupa suntingan sejumlah video dan pembacaan dua artikel dari kumparan.com, yakni […]",https://turnbackhoax.id/2021/12/13/salah-video-berita-terkini-mpus-srimul-m4l4h-berkhi4n4t-news-viral-kpk-jokowi/,0
[SALAH] Foto Presiden Jokowi Menghadiri KTT G20 Tahun 2021,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Faktanya, foto cuitan itu diambil saat Presiden Joko Widodo (Jokowi) menghadiri Konferensi Tingkat […]",https://turnbackhoax.id/2021/11/30/salah-foto-presiden-jokowi-menghadiri-ktt-g20-tahun-2021/,0
[SALAH] Jokowi Resmi Tunjuk Ahok Sebagai PLT Gubernur DKI Jakarta,Hasil Periksa Fakta Gabriela Nauli (Universitas Sumatera Utara) Klaim judul di dalam video adalah keliru. Tidak ada berita atau informasi resmi yang mengabarkan bahwa Jokowi […],https://turnbackhoax.id/2021/11/22/salah-jokowi-resmi-tunjuk-ahok-sebagai-plt-gubernur-dki-jakarta/,0
[SALAH] Gambar Tangkapan Layar Artikel berjudul “Jokowi Pilih Andika Jadi Calon Panglima TNI”,"Hasil Periksa Fakta Luthfiyah Oktari Jasmien (UIN Raden Mas Said Surakarta). Gambar tersebut telah disunting. Faktanya, judul asli adalah “Jokowi Pilih Jenderal Andika Perkasa Jadi […]",https://turnbackhoax.id/2021/11/15/salah-gambar-tangkapan-layar-artikel-berjudul-jokowi-pilih-andika-jadi-calon-panglima-tni/,0
[SALAH] Presiden Jokowi Resmi Copot Menag,Hasil Periksa Fakta Gabriela Nauli (Universitas Sumatera Utara) Klaim tersebut salah. Faktanya tidak ada pernyataan resmi di dalam video yang menyebutkan bahwa Presiden Jokowi mencopot […],https://turnbackhoax.id/2021/11/14/salah-presiden-jokowi-resmi-copot-menag/,0
[SALAH] Video Presiden Jokowi Disambut Meriah oleh Seluruh Pemimpin Dunia,"Hasil Periksa Fakta Fathia IS. Bukan disambut oleh seluruh pemimpin dunia. Faktanya, video tersebut merupakan momen saat Presiden Jokowi mendapatkan sambutan meriah dihadapan Anggota Parlemen […]",https://turnbackhoax.id/2021/11/11/salah-video-presiden-jokowi-disambut-meriah-oleh-seluruh-pemimpin-dunia/,0
[SALAH] Video “Momen Sri Mulyani Nge-vlog bareng Presiden Jokowi di KTT G20 Roma”,"BUKAN di KTT G20 di Roma, Italia, pada akhir Oktober 2021 melainkan di KTT G20 Leaders di Osaka, Jepang, pada 2019. Selengkapnya di bagian PENJELASAN […]",https://turnbackhoax.id/2021/11/05/salah-video-momen-sri-mulyani-nge-vlog-bareng-presiden-jokowi-di-ktt-g20-roma/,0
[SALAH] Pangeran Charles Memuji Keberhasilan Presiden Jokowi Menyelamatkan Alam,"Hasil Periksa Fakta Khairunnisa Andini. Faktanya, Pangeran Charles bukan memuji keberhasilan Presiden Jokowi dalam menyelamatkan alam, melainkan menyatakan terima kasih kepada Perdana Menteri Italia, Mario […]",https://turnbackhoax.id/2021/11/04/salah-pangeran-charles-memuji-keberhasilan-presiden-jokowi-menyelamatkan-alam/,0
[SALAH] Video “Pengawalan presiden  Jokowi di Perancis Dengan formasi kawal V”,"BUKAN pengawalan Presiden Jokowi. FAKTANYA, video yang dibagikan adalah pengawalan kunjungan Ratu Elizabeth II ke Berlin (Jerman) pada tahun 2015 lalu. Selengkapnya di bagian PENJELASAN […]",https://turnbackhoax.id/2021/11/03/salah-video-pengawalan-presiden-jokowi-di-perancis-dengan-formasi-kawal-v/,0
[SALAH] Jokowi Kenakan Kemeja Merah Dengan Lambang Palu Arit,"Foto editan. Faktanya, pada foto asli diambil saat Jokowi kampanye sebagai Calon Presiden 2014 di Malang, Jawa Timur. Pada bagian kanan kemeja bukan logo palu […]",https://turnbackhoax.id/2021/10/18/salah-jokowi-kenakan-kemeja-merah-dengan-lambang-palu-arit/,0
[SALAH] “Jokowi Adalah Presiden Pertama yang Menginjakan Kaki di Tanah Papua”,"Hasil Periksa Fakta Luthfiyah Oktari Jasmien (UIN Raden Mas Said Surakarta). Informasi tersebut tidak benar. Faktanya, selain Jokowi ternyata mantan Presiden SBY pada tahun 2014 […]",https://turnbackhoax.id/2021/10/17/salah-jokowi-adalah-presiden-pertama-yang-menginjakan-kaki-di-tanah-papua/,0
"[SALAH] Video “BERITA VIRAL ~ Amarahnya Suka Meledak, Jokowi : Risma Layak Kena Reshuffle Kabinet !”",Di dalam isi video tidak ditemukan pernyataan Presiden Joko Widodo mengenai Menteri Sosial Tri Rismaharini. Isi video berisikan ulasan pandangan pengamat komunikasi politik Jamiluddin Ritonga […],https://turnbackhoax.id/2021/10/08/salah-video-berita-viral-amarahnya-suka-meledak-jokowi-risma-layak-kena-reshuffle-kabinet/,0
[SALAH] Video Jokowi Berjoget dan Kerumunan Tidak Patuh Prokes,"Hasil Periksa Fakta Luthfiyah Oktari Jasmien (UIN Raden Mas Said Surakarta). Bukan di masa pandemi Covid-19. Faktanya, video tersebut merupakan kunjungan Presiden Jokowi di tahun […]",https://turnbackhoax.id/2021/10/08/salah-video-jokowi-berjoget-dan-kerumunan-tidak-patuh-prokes/,0
[SALAH] Video “BERITA TERKINI ~ AKHIR TR4GIS JKW SRIMUL B0C0RKAN SEMUA ~ NEWS VIRAL JOKOWI”,"Isi video merupakan suntingan sejumlah video dan pembacaan tiga artikel, yakni artikel berjudul “AS Berisiko Gagal Bayar Utang, Sri Mulyani Waspadai Dampaknya Bagi RI” yang […]",https://turnbackhoax.id/2021/10/03/salah-video-berita-terkini-akhir-tr4gis-jkw-srimul-b0c0rkan-semua-news-viral-jokowi/,0
[SALAH] Cuitan dengan Foto Tangkapan Layar “Umur 10 Tahun Jokowi Sudah Hafal Alquran 40 juz”,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Faktanya, foto tangkapan layar pada cuitan tersebut adalah hoaks lama yang pernah beredar […]",https://turnbackhoax.id/2021/09/25/salah-cuitan-dengan-foto-tangkapan-layar-umur-10-tahun-jokowi-sudah-hafal-alquran-40-juz/,0
[SALAH] Video “KABAR TERBARU ~ PER1N.T4HKAN PULUHAN MAHASISWA UNS DIT4N9KAP | News Jokowi”,"Isi video tidak ada pembahasan mengenai perintah untuk menangkap puluhan mahasiswa UNS. Selain itu, isi video merupakan hasil suntingan dari sejumlah video dan pembacaan beritan […]",https://turnbackhoax.id/2021/09/19/salah-video-kabar-terbaru-per1n-t4hkan-puluhan-mahasiswa-uns-dit4n9kap-news-jokowi/,0
[SALAH] Ade Armando Sebut Masuknya 14 Juta Tentara Tiongkok atas Restu Jokowi,"Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Faktanya, dalam pernyataan aslinya Ade Armando tidak menyebutkan hal seperti itu. Ade hanya menyampaikan tanggapan dan […]",https://turnbackhoax.id/2021/09/15/salah-ade-armando-sebut-masuknya-14-juta-tentara-tiongkok-atas-restu-jokowi/,0
"[SALAH] Perihal Pemindahan Ibukota, Jokowi: Kita Bisa Jual Separuh Dari Pulau Kaltim","Berita menyesatkan, Faktanya, bukan setengah pulau kalimantan timur, lahan yang dijual hanya seluas 30 ribu hektare dari 180 ribu hektare lahan yang akan dijadikan kawasan […]",https://turnbackhoax.id/2021/09/05/salah-perihal-pemindahan-ibukota-jokowi-kita-bisa-jual-separuh-dari-pulau-kaltim/,0
"[SALAH] Video “BERITA TERKINI~GARA-GARA INI !! ANIES BERANI ANC4M JKW~VIRAL NEWS JOKOWI, KPK, ANIES”",Isi video tidak berisikan pernyataan ancaman Anies Baswedan kepada Joko Widodo. Video merupakan penggabungan potongan dari pernyataan Rizal Ramli di tayangan video “TAJAM! Kritik Keras […],https://turnbackhoax.id/2021/09/05/salah-video-berita-terkinigara-gara-ini-anies-berani-anc4m-jkwviral-news-jokowi-kpk-anies/,0
"[SALAH] Video “Berita Terkini ~ Deklarasi Ganjar Pranowo Dihadiri Langsung Oleh Jokowi, Megawati Mendadak Bungkam!!”",Isi video hanya pembacaan pemberitaan mengenai deklarasi relawan Sahabat Ganjar Pranowo dan tidak ada pembahasan Jokowi hadir dalam deklarasi tersebut atau memimpin kampanye akbar Ganjar […],https://turnbackhoax.id/2021/08/28/salah-video-berita-terkini-deklarasi-ganjar-pranowo-dihadiri-langsung-oleh-jokowi-megawati-mendadak-bungkam/,0
[SALAH] Foto Jokowi Membaca Buku “SBY SELALU MANGKRAK”,"Hasil periksa fakta Rahmah an nisaa (UIN Sunan Ampel Surabaya). Faktanya, foto hasil suntingan. Foto asli merupakan foto Jokowi yang sedang membaca komik si Juki […]",https://turnbackhoax.id/2021/08/24/salah-foto-jokowi-membaca-buku-sby-selalu-mangkrak/,0
"[SALAH] Jokowi Lepas Baju PDIP, Megawati Murka","Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Faktanya, gambar tersebut adalah gambar hasil editan. Di dalam video tidak ada informasi yang menyebutkan bahwa […]",https://turnbackhoax.id/2021/08/23/salah-jokowi-lepas-baju-pdip-megawati-murka/,0
"[SALAH] Shopee, Grab dan Gojek Dukung Aksi Nasional Jokowi End Game","Head of Public Affairs Shopee Indonesia, Radynal Nataprawira, kemudian President of Grab Indonesia, Ridzki Kramadibrata dan SVP Corporate Affairs Gojek, Rubi W. Purnomo menyatakan pencantuman […]",https://turnbackhoax.id/2021/07/31/salah-shopee-grab-dan-gojek-dukung-aksi-nasional-jokowi-end-game/,0
"[SALAH] Nasi Bungkus Telat Dibagikan, Massa Aksi “Jokowi End Game” Pingsan Kelaparan","Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) [SALAH] Nasi Bungkus Telat Dibagikan, Massa Aksi “Jokowi End Game” Pingsan Kelaparan Klaim tersebut salah. Faktanya, […]",https://turnbackhoax.id/2021/07/29/salah-nasi-bungkus-telat-dibagikan-massa-aksi-jokowi-end-game-pingsan-kelaparan/,0
[SALAH] Driver Grab Meminta Jokowi untuk Turun,"Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Gambar yang telah disunting, gambar sebenarnya adalah bentuk promosi salah satu fitur Grab yaitu GrabAssistant. […]",https://turnbackhoax.id/2021/07/28/salah-driver-grab-meminta-jokowi-untuk-turun/,0
"[SALAH] “Ma’ruf Amin Mundur, Jokowi: Prabowo Gantikan Posisi!”","Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Klaim tersebut salah. Faktanya, tidak ada informasi resmi dan valid terkait informasi tersebut. Selengkapnya di bagian […]",https://turnbackhoax.id/2021/07/22/salah-maruf-amin-mundur-jokowi-prabowo-gantikan-posisi/,0
[SALAH] Foto Jokowi Makan Sendiri,"Hasil Periksa Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Foto tersebut merupakan hasil suntingan. Faktanya, foto asli merupakan dokumentasi saat Jokowi makan bersama dalam gelaran acara […]",https://turnbackhoax.id/2021/07/21/salah-foto-jokowi-makan-sendiri/,0
[SALAH] MPR Setuju Bapak Jokowi Tiga Periode,Hasil Periksa Fakta Nadine Salsabila Naura Marhaeni (Universitas Diponegoro) Pernyataan tersebut tidak benar. Hingga saat ini MPR tidak membuat pernyataan yang menunjukkan adanya perubahan periode […],https://turnbackhoax.id/2021/06/27/salah-mpr-setuju-bapak-jokowi-tiga-periode/,0
[SALAH] Gambar Artikel BBC News: “When Biden met Putin: We Support Jokowi-Iriana in Indonesian Presidential Election 2024”,"Gambar EDITAN. Pada situs BBC News, artikel aslinya berjudul “When Biden met Putin: Decoding the world leaders’ body language” yang terbit pada 17 Juni 2021. […]",https://turnbackhoax.id/2021/06/24/salah-gambar-artikel-bbc-news-when-biden-met-putin-we-support-jokowi-iriana-in-indonesian-presidential-election-2024/,0
[SALAH] “##BERAKHIR PAHIT##. SK GUBERNUR DI CABUT. DETIK DETIK JOKOWI UMUMKAN PEMECATAN ANIES”,Hasil Periksa Fakta Novita Kusuma Wardhani (Institut Ilmu Sosial dan Ilmu Politik (IISIP) Jakarta. Informasi tersebut salah. Faktanya dalam video yang diunggah oleh channel Youtube […],https://turnbackhoax.id/2021/06/22/salah-berakhir-pahit-sk-gubernur-di-cabut-detik-detik-jokowi-umumkan-pemecatan-anies/,0
[SALAH] Gambar Presiden Jokowi “Kalian Siap saya pimpin Tiga Periode”,Hoaks lama beredar kembali. Gambar tersebut adalah hasil editan dari foto asli Jokowi yang sedang bersama JK usai memberikan pidato kemenangan pada Pilpres 2014. Isyarat […],https://turnbackhoax.id/2021/06/21/salah-gambar-presiden-jokowi-kalian-siap-saya-pimpin-tiga-periode/,0
"[SALAH] Foto “Wajah Presiden Jokowi di Gunung Rushmore, Amerika Serikat”","Foto EDITAN. Pada foto aslinya, tidak terdapat wajah Presiden Jokowi di Gunung Rushmore tersebut. Selengkapnya di bagian PENJELASAN dan REFERENSI===========================================Kategori : Satire / Parodi=========================================== Akun […]",https://turnbackhoax.id/2021/06/16/salah-foto-wajah-presiden-jokowi-di-gunung-rushmore-amerika-serikat/,0
[SALAH] Foto Jokowi Membaca Buku “Das Kapital”,Hasil Periksa Fakta Khairunnisa Andini (Universitas Diponegoro). Foto hasil suntingan. Foto yang asli merupakan foto Jokowi yang sedang membaca komik “Si Juki” yang pertama kali […],https://turnbackhoax.id/2021/06/16/salah-foto-jokowi-membaca-buku-das-kapital/,0
[SALAH] Artikel Metro News: Foto Jokowi Makan Codot dan Cunyuk Panggang,Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Hoax berulang yang dimodifikasi. Makanan yang dimakan oleh Jokowi pada kedua foto tersebut bukan codot […],https://turnbackhoax.id/2021/06/16/salah-artikel-metro-news-foto-jokowi-makan-codot-dan-cunyuk-panggang/,0
[SALAH] Foto “Jokowi disalib”,"Foto EDITAN. Foto aslinya adalah foto saat Paus Fransiskus memimpin kebaktian Jumat Agung atau memperingati penyiksaan Yesus sebelum disalib di Basilika Santo Petrus, Vatikan, Jumat […]",https://turnbackhoax.id/2021/05/25/salah-foto-jokowi-disalib/,0
"[SALAH] Gambar Artikel CNN Indonesia: “Selain Suka Makanan Extrem Kelelawar Panggang (Kepang), Jokowi Juga Gemar Makan Bipang Ambawang (Babi Panggang)”","Gambar EDITAN. Selain CNN Indonesia TIDAK pernah membuat artikel seperti tangkapan layar tersebut, foto Presiden Jokowi di gambar itu merupakan hoaks lama yang beredar kembali. […]",https://turnbackhoax.id/2021/05/22/salah-gambar-artikel-cnn-indonesia-selain-suka-makanan-extrem-kelelawar-panggang-kepang-jokowi-juga-gemar-makan-bipang-ambawang-babi-panggang/,0
[SALAH] Foto Jokowi Dengan Background Tulisan “Karya Terbaik Pemerintah Adalah Hutang”,Gambar suntingan atau editan dengan menggabungkan dua buah foto. Foto asli dari Presiden Jokowi ditemukan pada galeri foto liputan6.com saat Presiden Jokowi meninjau kebakaran hutan […],https://turnbackhoax.id/2021/05/21/salah-foto-jokowi-dengan-background-tulisan-karya-terbaik-pemerintah-adalah-hutang/,0
[SALAH] Foto Presiden Jokowi Sungkem ke Wakil Presiden Ma’ruf Amin Saat Idul Fitri,"Hasil Periksa Fakta Khairunnisa Andini (Universitas Diponegoro). Foto tersebut diambil setelah ibadah shalat maghrib sebelum debat Pilpres 2019 yang lalu, bukan diambil pada saat Hari […]",https://turnbackhoax.id/2021/05/17/salah-foto-presiden-jokowi-sungkem-ke-wakil-presiden-maruf-amin-saat-idul-fitri/,0
[SALAH] Foto Jokowi sedang Menyantap Sate Babi,Hasil Periksa Fakta Luthfiyah Oktari Jasmien (Institut Agama Islam Negeri Surakarta). Foto tersebut merupakan suntingan. Faktanya pada foto asli tidak ditemukan potongan daging babi yang […],https://turnbackhoax.id/2021/05/17/salah-foto-jokowi-sedang-menyantap-sate-babi/,0
"[SALAH] Video “Presiden Jokowi Pulang Kampung, Dia yg larang, dia yg melanggar”",Video tahun 2017. Sehingga tidak terkait dengan larangan mudik Lebaran tahun 2021. Selengkapnya di bagian PENJELASAN dan REFERENSI===========================================Kategori : Konten yang Salah=========================================== Akun Facebook Riko […],https://turnbackhoax.id/2021/05/14/salah-video-presiden-jokowi-pulang-kampung-dia-yg-larang-dia-yg-melanggar/,0
[SALAH] Video “Akhirnya Ketahuan Kenapa Cina Dukung Penuh Jokowi”,Berisi potongan-potongan dari beberapa video dan foto yang disusun untuk membangun kesimpulan yang MENYESATKAN. Durasi awal video adalah tentang telepon Jokowi ke Xi Jinping berkaitan […],https://turnbackhoax.id/2021/05/10/salah-video-akhirnya-ketahuan-kenapa-cina-dukung-penuh-jokowi/,0
[SALAH] Sri Sultan: Saya Tidak Manut ke Jokowi Terkait Larangan Takbir Keliling 2021,"Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Klaim tersebut salah. Faktanya melansir dari Kompas.com, Kadarmanta Baskara Aji, Sekda DIY, menjelaskan bahwa pemerintahan DIY […]",https://turnbackhoax.id/2021/04/30/salah-sri-sultan-saya-tidak-manut-ke-jokowi-terkait-larangan-takbir-keliling-2021/,0
"[SALAH] Tangkapan Layar Berjudul “SAID AQIL: Jangan Bilang Siapa-Siapa ya. Fieling Saya,Pak Jokowi Itu “IMAM MAHDI” Yang Muncul di Akhir Zaman Nanti”","Hasil Periksa Fakta Luthfiyah Oktari Jasmien (Institut Agama Islam Negeri Surakarta). Gambar tangkapan layar tersebut merupakan suntingan. Faktanya, gambar tersebut merupakan tangkapan layar video progam […]",https://turnbackhoax.id/2021/04/30/salah-tangkapan-layar-berjudul-said-aqil-jangan-bilang-siapa-siapa-ya-fieling-sayapak-jokowi-itu-imam-mahdi-yang-muncul-di-akhir-zaman-nanti/,0
